"global_step","22231421_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step","22231421_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step__MIN","22231421_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step__MAX","22231421_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last","22231421_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last__MIN","22231421_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last__MAX","22231420_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step","22231420_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step__MIN","22231420_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step__MAX","22231420_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last","22231420_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last__MIN","22231420_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last__MAX","22231419_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step","22231419_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step__MIN","22231419_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step__MAX","22231419_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last","22231419_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last__MIN","22231419_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last__MAX","22231418_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step","22231418_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step__MIN","22231418_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step__MAX","22231418_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last","22231418_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last__MIN","22231418_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last__MAX","22231417_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step","22231417_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step__MIN","22231417_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step__MAX","22231417_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last","22231417_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last__MIN","22231417_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last__MAX","22231416_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step","22231416_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step__MIN","22231416_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step__MAX","22231416_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last","22231416_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last__MIN","22231416_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last__MAX","22231415_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step","22231415_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step__MIN","22231415_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step__MAX","22231415_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last","22231415_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last__MIN","22231415_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last__MAX","22231414_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step","22231414_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step__MIN","22231414_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step__MAX","22231414_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last","22231414_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last__MIN","22231414_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last__MAX","22231413_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step","22231413_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step__MIN","22231413_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step__MAX","22231413_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last","22231413_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last__MIN","22231413_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last__MAX","22231412_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step","22231412_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step__MIN","22231412_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step__MAX","22231412_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last","22231412_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last__MIN","22231412_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last__MAX"
"212992000","296","296","296","0.033203125","0.033203125","0.033203125","296","296","296","0.0615234375","0.0615234375","0.0615234375","296","296","296","0.046875","0.046875","0.046875","296","296","296","0.052734375","0.052734375","0.052734375","296","296","296","0.0302734375","0.0302734375","0.0302734375","296","296","296","0.046875","0.046875","0.046875","296","296","296","0.03125","0.03125","0.03125","296","296","296","0.0439453125","0.0439453125","0.0439453125","296","296","296","0.044921875","0.044921875","0.044921875","296","296","296","0.033203125","0.033203125","0.033203125"
"214016000","297","297","297","0.0400390625","0.0400390625","0.0400390625","297","297","297","0.0458984375","0.0458984375","0.0458984375","297","297","297","0.0419921875","0.0419921875","0.0419921875","297","297","297","0.0390625","0.0390625","0.0390625","297","297","297","0.0439453125","0.0439453125","0.0439453125","297","297","297","0.0380859375","0.0380859375","0.0380859375","297","297","297","0.0400390625","0.0400390625","0.0400390625","297","297","297","0.048828125","0.048828125","0.048828125","297","297","297","0.044921875","0.044921875","0.044921875","297","297","297","0.0322265625","0.0322265625","0.0322265625"
"215040000","299","299","299","0.056640625","0.056640625","0.056640625","299","299","299","0.0341796875","0.0341796875","0.0341796875","299","299","299","0.048828125","0.048828125","0.048828125","299","299","299","0.041015625","0.041015625","0.041015625","299","299","299","0.048828125","0.048828125","0.048828125","299","299","299","0.0419921875","0.0419921875","0.0419921875","299","299","299","0.0400390625","0.0400390625","0.0400390625","299","299","299","0.048828125","0.048828125","0.048828125","299","299","299","0.0419921875","0.0419921875","0.0419921875","299","299","299","0.0380859375","0.0380859375","0.0380859375"
"216064000","300","300","300","0.041015625","0.041015625","0.041015625","300","300","300","0.04296875","0.04296875","0.04296875","300","300","300","0.0341796875","0.0341796875","0.0341796875","300","300","300","0.0458984375","0.0458984375","0.0458984375","300","300","300","0.0322265625","0.0322265625","0.0322265625","300","300","300","0.03515625","0.03515625","0.03515625","300","300","300","0.0517578125","0.0517578125","0.0517578125","300","300","300","0.0361328125","0.0361328125","0.0361328125","300","300","300","0.04296875","0.04296875","0.04296875","300","300","300","0.03515625","0.03515625","0.03515625"
"217088000","302","302","302","0.0595703125","0.0595703125","0.0595703125","302","302","302","0.072265625","0.072265625","0.072265625","302","302","302","0.0634765625","0.0634765625","0.0634765625","302","302","302","0.0576171875","0.0576171875","0.0576171875","302","302","302","0.0517578125","0.0517578125","0.0517578125","302","302","302","0.0390625","0.0390625","0.0390625","302","302","302","0.0498046875","0.0498046875","0.0498046875","302","302","302","0.0458984375","0.0458984375","0.0458984375","302","302","302","0.0546875","0.0546875","0.0546875","302","302","302","0.048828125","0.048828125","0.048828125"
"218112000","303","303","303","0.0400390625","0.0400390625","0.0400390625","303","303","303","0.0498046875","0.0498046875","0.0498046875","303","303","303","0.0498046875","0.0498046875","0.0498046875","303","303","303","0.041015625","0.041015625","0.041015625","303","303","303","0.048828125","0.048828125","0.048828125","303","303","303","0.041015625","0.041015625","0.041015625","303","303","303","0.03515625","0.03515625","0.03515625","303","303","303","0.0537109375","0.0537109375","0.0537109375","303","303","303","0.0498046875","0.0498046875","0.0498046875","303","303","303","0.03125","0.03125","0.03125"
"219136000","304","304","304","0.0576171875","0.0576171875","0.0576171875","304","304","304","0.0478515625","0.0478515625","0.0478515625","304","304","304","0.0400390625","0.0400390625","0.0400390625","304","304","304","0.04296875","0.04296875","0.04296875","304","304","304","0.046875","0.046875","0.046875","304","304","304","0.05078125","0.05078125","0.05078125","304","304","304","0.048828125","0.048828125","0.048828125","304","304","304","0.041015625","0.041015625","0.041015625","304","304","304","0.041015625","0.041015625","0.041015625","304","304","304","0.0341796875","0.0341796875","0.0341796875"
"220160000","306","306","306","0.02734375","0.02734375","0.02734375","306","306","306","0.044921875","0.044921875","0.044921875","306","306","306","0.048828125","0.048828125","0.048828125","306","306","306","0.0556640625","0.0556640625","0.0556640625","306","306","306","0.0390625","0.0390625","0.0390625","306","306","306","0.0478515625","0.0478515625","0.0478515625","306","306","306","0.0380859375","0.0380859375","0.0380859375","306","306","306","0.0458984375","0.0458984375","0.0458984375","306","306","306","0.033203125","0.033203125","0.033203125","306","306","306","0.0419921875","0.0419921875","0.0419921875"
"221184000","307","307","307","0.041015625","0.041015625","0.041015625","307","307","307","0.0400390625","0.0400390625","0.0400390625","307","307","307","0.0458984375","0.0458984375","0.0458984375","307","307","307","0.0439453125","0.0439453125","0.0439453125","307","307","307","0.0400390625","0.0400390625","0.0400390625","307","307","307","0.037109375","0.037109375","0.037109375","307","307","307","0.0322265625","0.0322265625","0.0322265625","307","307","307","0.041015625","0.041015625","0.041015625","307","307","307","0.0400390625","0.0400390625","0.0400390625","307","307","307","0.0322265625","0.0322265625","0.0322265625"
"223232000","310","310","310","0.02734375","0.02734375","0.02734375","310","310","310","0.0478515625","0.0478515625","0.0478515625","310","310","310","0.0625","0.0625","0.0625","310","310","310","0.05859375","0.05859375","0.05859375","310","310","310","0.0361328125","0.0361328125","0.0361328125","310","310","310","0.037109375","0.037109375","0.037109375","310","310","310","0.03515625","0.03515625","0.03515625","310","310","310","0.02734375","0.02734375","0.02734375","310","310","310","0.0380859375","0.0380859375","0.0380859375","310","310","310","0.025390625","0.025390625","0.025390625"
"224256000","311","311","311","0.046875","0.046875","0.046875","311","311","311","0.0458984375","0.0458984375","0.0458984375","311","311","311","0.0419921875","0.0419921875","0.0419921875","311","311","311","0.0302734375","0.0302734375","0.0302734375","311","311","311","0.0439453125","0.0439453125","0.0439453125","311","311","311","0.037109375","0.037109375","0.037109375","311","311","311","0.029296875","0.029296875","0.029296875","311","311","311","0.0439453125","0.0439453125","0.0439453125","311","311","311","0.0439453125","0.0439453125","0.0439453125","311","311","311","0.029296875","0.029296875","0.029296875"
"225280000","313","313","313","0.041015625","0.041015625","0.041015625","313","313","313","0.04296875","0.04296875","0.04296875","313","313","313","0.0478515625","0.0478515625","0.0478515625","313","313","313","0.052734375","0.052734375","0.052734375","313","313","313","0.0341796875","0.0341796875","0.0341796875","313","313","313","0.04296875","0.04296875","0.04296875","313","313","313","0.0380859375","0.0380859375","0.0380859375","313","313","313","0.0390625","0.0390625","0.0390625","313","313","313","0.0517578125","0.0517578125","0.0517578125","313","313","313","0.0419921875","0.0419921875","0.0419921875"
"226304000","314","314","314","0.052734375","0.052734375","0.052734375","314","314","314","0.03515625","0.03515625","0.03515625","314","314","314","0.0419921875","0.0419921875","0.0419921875","314","314","314","0.0283203125","0.0283203125","0.0283203125","314","314","314","0.033203125","0.033203125","0.033203125","314","314","314","0.05078125","0.05078125","0.05078125","314","314","314","0.0400390625","0.0400390625","0.0400390625","314","314","314","0.0390625","0.0390625","0.0390625","314","314","314","0.05078125","0.05078125","0.05078125","314","314","314","0.037109375","0.037109375","0.037109375"
"228352000","317","317","317","0.0302734375","0.0302734375","0.0302734375","317","317","317","0.05078125","0.05078125","0.05078125","317","317","317","0.046875","0.046875","0.046875","317","317","317","0.05859375","0.05859375","0.05859375","317","317","317","0.0439453125","0.0439453125","0.0439453125","317","317","317","0.033203125","0.033203125","0.033203125","317","317","317","0.0302734375","0.0302734375","0.0302734375","317","317","317","0.04296875","0.04296875","0.04296875","317","317","317","0.0302734375","0.0302734375","0.0302734375","317","317","317","0.0322265625","0.0322265625","0.0322265625"
"229376000","318","318","318","0.052734375","0.052734375","0.052734375","318","318","318","0.0439453125","0.0439453125","0.0439453125","318","318","318","0.04296875","0.04296875","0.04296875","318","318","318","0.0595703125","0.0595703125","0.0595703125","318","318","318","0.0390625","0.0390625","0.0390625","318","318","318","0.041015625","0.041015625","0.041015625","318","318","318","0.0341796875","0.0341796875","0.0341796875","318","318","318","0.04296875","0.04296875","0.04296875","318","318","318","0.0380859375","0.0380859375","0.0380859375","318","318","318","0.056640625","0.056640625","0.056640625"
"230400000","320","320","320","0.044921875","0.044921875","0.044921875","320","320","320","0.04296875","0.04296875","0.04296875","320","320","320","0.025390625","0.025390625","0.025390625","320","320","320","0.0458984375","0.0458984375","0.0458984375","320","320","320","0.0234375","0.0234375","0.0234375","320","320","320","0.0400390625","0.0400390625","0.0400390625","320","320","320","0.046875","0.046875","0.046875","320","320","320","0.041015625","0.041015625","0.041015625","320","320","320","0.0361328125","0.0361328125","0.0361328125","320","320","320","0.044921875","0.044921875","0.044921875"
"231424000","321","321","321","0.0458984375","0.0458984375","0.0458984375","321","321","321","0.048828125","0.048828125","0.048828125","321","321","321","0.0458984375","0.0458984375","0.0458984375","321","321","321","0.0478515625","0.0478515625","0.0478515625","321","321","321","0.029296875","0.029296875","0.029296875","321","321","321","0.0400390625","0.0400390625","0.0400390625","321","321","321","0.0380859375","0.0380859375","0.0380859375","321","321","321","0.0380859375","0.0380859375","0.0380859375","321","321","321","0.048828125","0.048828125","0.048828125","321","321","321","0.0361328125","0.0361328125","0.0361328125"
"233472000","324","324","324","0.0361328125","0.0361328125","0.0361328125","324","324","324","0.041015625","0.041015625","0.041015625","324","324","324","0.0478515625","0.0478515625","0.0478515625","324","324","324","0.0361328125","0.0361328125","0.0361328125","324","324","324","0.0361328125","0.0361328125","0.0361328125","324","324","324","0.0419921875","0.0419921875","0.0419921875","324","324","324","0.0263671875","0.0263671875","0.0263671875","324","324","324","0.0322265625","0.0322265625","0.0322265625","324","324","324","0.0439453125","0.0439453125","0.0439453125","324","324","324","0.0458984375","0.0458984375","0.0458984375"
"234496000","325","325","325","0.0419921875","0.0419921875","0.0419921875","325","325","325","0.037109375","0.037109375","0.037109375","325","325","325","0.0361328125","0.0361328125","0.0361328125","325","325","325","0.037109375","0.037109375","0.037109375","325","325","325","0.041015625","0.041015625","0.041015625","325","325","325","0.0361328125","0.0361328125","0.0361328125","325","325","325","0.033203125","0.033203125","0.033203125","325","325","325","0.048828125","0.048828125","0.048828125","325","325","325","0.0439453125","0.0439453125","0.0439453125","325","325","325","0.041015625","0.041015625","0.041015625"
"235520000","327","327","327","0.0615234375","0.0615234375","0.0615234375","327","327","327","0.0556640625","0.0556640625","0.0556640625","327","327","327","0.0498046875","0.0498046875","0.0498046875","327","327","327","0.041015625","0.041015625","0.041015625","327","327","327","0.048828125","0.048828125","0.048828125","327","327","327","0.0478515625","0.0478515625","0.0478515625","327","327","327","0.0595703125","0.0595703125","0.0595703125","327","327","327","0.0380859375","0.0380859375","0.0380859375","327","327","327","0.0390625","0.0390625","0.0390625","327","327","327","0.068359375","0.068359375","0.068359375"
"236544000","328","328","328","0.041015625","0.041015625","0.041015625","328","328","328","0.0400390625","0.0400390625","0.0400390625","328","328","328","0.046875","0.046875","0.046875","328","328","328","0.044921875","0.044921875","0.044921875","328","328","328","0.0380859375","0.0380859375","0.0380859375","328","328","328","0.05078125","0.05078125","0.05078125","328","328","328","0.0361328125","0.0361328125","0.0361328125","328","328","328","0.0419921875","0.0419921875","0.0419921875","328","328","328","0.0361328125","0.0361328125","0.0361328125","328","328","328","0.0390625","0.0390625","0.0390625"
"237568000","329","329","329","0.046875","0.046875","0.046875","329","329","329","0.05078125","0.05078125","0.05078125","329","329","329","0.05078125","0.05078125","0.05078125","329","329","329","0.0556640625","0.0556640625","0.0556640625","329","329","329","0.0341796875","0.0341796875","0.0341796875","329","329","329","0.0390625","0.0390625","0.0390625","329","329","329","0.03515625","0.03515625","0.03515625","329","329","329","0.033203125","0.033203125","0.033203125","329","329","329","0.046875","0.046875","0.046875","329","329","329","0.0380859375","0.0380859375","0.0380859375"
"238592000","331","331","331","0.0419921875","0.0419921875","0.0419921875","331","331","331","0.052734375","0.052734375","0.052734375","331","331","331","0.037109375","0.037109375","0.037109375","331","331","331","0.0390625","0.0390625","0.0390625","331","331","331","0.03125","0.03125","0.03125","331","331","331","0.0322265625","0.0322265625","0.0322265625","331","331","331","0.0458984375","0.0458984375","0.0458984375","331","331","331","0.0419921875","0.0419921875","0.0419921875","331","331","331","0.0302734375","0.0302734375","0.0302734375","331","331","331","0.052734375","0.052734375","0.052734375"
"239616000","332","332","332","0.0537109375","0.0537109375","0.0537109375","332","332","332","0.052734375","0.052734375","0.052734375","332","332","332","0.041015625","0.041015625","0.041015625","332","332","332","0.041015625","0.041015625","0.041015625","332","332","332","0.0380859375","0.0380859375","0.0380859375","332","332","332","0.0390625","0.0390625","0.0390625","332","332","332","0.04296875","0.04296875","0.04296875","332","332","332","0.041015625","0.041015625","0.041015625","332","332","332","0.0361328125","0.0361328125","0.0361328125","332","332","332","0.0302734375","0.0302734375","0.0302734375"
"240640000","334","334","334","0.0478515625","0.0478515625","0.0478515625","334","334","334","0.0634765625","0.0634765625","0.0634765625","334","334","334","0.0458984375","0.0458984375","0.0458984375","334","334","334","0.0556640625","0.0556640625","0.0556640625","334","334","334","0.0546875","0.0546875","0.0546875","334","334","334","0.05078125","0.05078125","0.05078125","334","334","334","0.0419921875","0.0419921875","0.0419921875","334","334","334","0.046875","0.046875","0.046875","334","334","334","0.0546875","0.0546875","0.0546875","334","334","334","0.0478515625","0.0478515625","0.0478515625"
"241664000","335","335","335","0.0361328125","0.0361328125","0.0361328125","335","335","335","0.0400390625","0.0400390625","0.0400390625","335","335","335","0.048828125","0.048828125","0.048828125","335","335","335","0.0400390625","0.0400390625","0.0400390625","335","335","335","0.0458984375","0.0458984375","0.0458984375","335","335","335","0.048828125","0.048828125","0.048828125","335","335","335","0.044921875","0.044921875","0.044921875","335","335","335","0.03515625","0.03515625","0.03515625","335","335","335","0.03125","0.03125","0.03125","335","335","335","0.037109375","0.037109375","0.037109375"
"242688000","336","336","336","0.046875","0.046875","0.046875","336","336","336","0.0654296875","0.0654296875","0.0654296875","336","336","336","0.0576171875","0.0576171875","0.0576171875","336","336","336","0.0458984375","0.0458984375","0.0458984375","336","336","336","0.0400390625","0.0400390625","0.0400390625","336","336","336","0.037109375","0.037109375","0.037109375","336","336","336","0.0458984375","0.0458984375","0.0458984375","336","336","336","0.0322265625","0.0322265625","0.0322265625","336","336","336","0.033203125","0.033203125","0.033203125","336","336","336","0.033203125","0.033203125","0.033203125"
"243712000","338","338","338","0.0390625","0.0390625","0.0390625","338","338","338","0.046875","0.046875","0.046875","338","338","338","0.052734375","0.052734375","0.052734375","338","338","338","0.029296875","0.029296875","0.029296875","338","338","338","0.044921875","0.044921875","0.044921875","338","338","338","0.03515625","0.03515625","0.03515625","338","338","338","0.0361328125","0.0361328125","0.0361328125","338","338","338","0.0439453125","0.0439453125","0.0439453125","338","338","338","0.0380859375","0.0380859375","0.0380859375","338","338","338","0.0361328125","0.0361328125","0.0361328125"
"244736000","339","339","339","0.0361328125","0.0361328125","0.0361328125","339","339","339","0.0625","0.0625","0.0625","339","339","339","0.0400390625","0.0400390625","0.0400390625","339","339","339","0.0498046875","0.0498046875","0.0498046875","339","339","339","0.041015625","0.041015625","0.041015625","339","339","339","0.0390625","0.0390625","0.0390625","339","339","339","0.0322265625","0.0322265625","0.0322265625","339","339","339","0.0322265625","0.0322265625","0.0322265625","339","339","339","0.0380859375","0.0380859375","0.0380859375","339","339","339","0.04296875","0.04296875","0.04296875"
"245760000","341","341","341","0.0498046875","0.0498046875","0.0498046875","341","341","341","0.0625","0.0625","0.0625","341","341","341","0.048828125","0.048828125","0.048828125","341","341","341","0.0419921875","0.0419921875","0.0419921875","341","341","341","0.0478515625","0.0478515625","0.0478515625","341","341","341","0.037109375","0.037109375","0.037109375","341","341","341","0.0556640625","0.0556640625","0.0556640625","341","341","341","0.0458984375","0.0458984375","0.0458984375","341","341","341","0.0400390625","0.0400390625","0.0400390625","341","341","341","0.03515625","0.03515625","0.03515625"
"246784000","342","342","342","0.0419921875","0.0419921875","0.0419921875","342","342","342","0.048828125","0.048828125","0.048828125","342","342","342","0.0283203125","0.0283203125","0.0283203125","342","342","342","0.0380859375","0.0380859375","0.0380859375","342","342","342","0.0419921875","0.0419921875","0.0419921875","342","342","342","0.046875","0.046875","0.046875","342","342","342","0.0302734375","0.0302734375","0.0302734375","342","342","342","0.033203125","0.033203125","0.033203125","342","342","342","0.02734375","0.02734375","0.02734375","342","342","342","0.0380859375","0.0380859375","0.0380859375"
