"global_step","22291472_hlg_1cubes_b2048_mb832_lr6e-5_w2048 - _step","22291472_hlg_1cubes_b2048_mb832_lr6e-5_w2048 - _step__MIN","22291472_hlg_1cubes_b2048_mb832_lr6e-5_w2048 - _step__MAX","22291472_hlg_1cubes_b2048_mb832_lr6e-5_w2048 - episodic_stats/failure_2_last","22291472_hlg_1cubes_b2048_mb832_lr6e-5_w2048 - episodic_stats/failure_2_last__MIN","22291472_hlg_1cubes_b2048_mb832_lr6e-5_w2048 - episodic_stats/failure_2_last__MAX","22291471_hlg_1cubes_b2048_mb832_lr6e-5_w2048 - _step","22291471_hlg_1cubes_b2048_mb832_lr6e-5_w2048 - _step__MIN","22291471_hlg_1cubes_b2048_mb832_lr6e-5_w2048 - _step__MAX","22291471_hlg_1cubes_b2048_mb832_lr6e-5_w2048 - episodic_stats/failure_2_last","22291471_hlg_1cubes_b2048_mb832_lr6e-5_w2048 - episodic_stats/failure_2_last__MIN","22291471_hlg_1cubes_b2048_mb832_lr6e-5_w2048 - episodic_stats/failure_2_last__MAX","22291470_hlg_1cubes_b2048_mb832_lr6e-5_w2048 - _step","22291470_hlg_1cubes_b2048_mb832_lr6e-5_w2048 - _step__MIN","22291470_hlg_1cubes_b2048_mb832_lr6e-5_w2048 - _step__MAX","22291470_hlg_1cubes_b2048_mb832_lr6e-5_w2048 - episodic_stats/failure_2_last","22291470_hlg_1cubes_b2048_mb832_lr6e-5_w2048 - episodic_stats/failure_2_last__MIN","22291470_hlg_1cubes_b2048_mb832_lr6e-5_w2048 - episodic_stats/failure_2_last__MAX","22291469_hlg_1cubes_b2048_mb832_lr6e-5_w2048 - _step","22291469_hlg_1cubes_b2048_mb832_lr6e-5_w2048 - _step__MIN","22291469_hlg_1cubes_b2048_mb832_lr6e-5_w2048 - _step__MAX","22291469_hlg_1cubes_b2048_mb832_lr6e-5_w2048 - episodic_stats/failure_2_last","22291469_hlg_1cubes_b2048_mb832_lr6e-5_w2048 - episodic_stats/failure_2_last__MIN","22291469_hlg_1cubes_b2048_mb832_lr6e-5_w2048 - episodic_stats/failure_2_last__MAX","22291468_hlg_1cubes_b2048_mb832_lr6e-5_w2048 - _step","22291468_hlg_1cubes_b2048_mb832_lr6e-5_w2048 - _step__MIN","22291468_hlg_1cubes_b2048_mb832_lr6e-5_w2048 - _step__MAX","22291468_hlg_1cubes_b2048_mb832_lr6e-5_w2048 - episodic_stats/failure_2_last","22291468_hlg_1cubes_b2048_mb832_lr6e-5_w2048 - episodic_stats/failure_2_last__MIN","22291468_hlg_1cubes_b2048_mb832_lr6e-5_w2048 - episodic_stats/failure_2_last__MAX","22279908_hlg_1cubes_b2048_mb832_lr1.26e-4_w2048 - _step","22279908_hlg_1cubes_b2048_mb832_lr1.26e-4_w2048 - _step__MIN","22279908_hlg_1cubes_b2048_mb832_lr1.26e-4_w2048 - _step__MAX","22279908_hlg_1cubes_b2048_mb832_lr1.26e-4_w2048 - episodic_stats/failure_2_last","22279908_hlg_1cubes_b2048_mb832_lr1.26e-4_w2048 - episodic_stats/failure_2_last__MIN","22279908_hlg_1cubes_b2048_mb832_lr1.26e-4_w2048 - episodic_stats/failure_2_last__MAX","22279907_hlg_1cubes_b2048_mb832_lr1.26e-4_w2048 - _step","22279907_hlg_1cubes_b2048_mb832_lr1.26e-4_w2048 - _step__MIN","22279907_hlg_1cubes_b2048_mb832_lr1.26e-4_w2048 - _step__MAX","22279907_hlg_1cubes_b2048_mb832_lr1.26e-4_w2048 - episodic_stats/failure_2_last","22279907_hlg_1cubes_b2048_mb832_lr1.26e-4_w2048 - episodic_stats/failure_2_last__MIN","22279907_hlg_1cubes_b2048_mb832_lr1.26e-4_w2048 - episodic_stats/failure_2_last__MAX","22279905_hlg_1cubes_b2048_mb832_lr1.26e-4_w2048 - _step","22279905_hlg_1cubes_b2048_mb832_lr1.26e-4_w2048 - _step__MIN","22279905_hlg_1cubes_b2048_mb832_lr1.26e-4_w2048 - _step__MAX","22279905_hlg_1cubes_b2048_mb832_lr1.26e-4_w2048 - episodic_stats/failure_2_last","22279905_hlg_1cubes_b2048_mb832_lr1.26e-4_w2048 - episodic_stats/failure_2_last__MIN","22279905_hlg_1cubes_b2048_mb832_lr1.26e-4_w2048 - episodic_stats/failure_2_last__MAX","22279906_hlg_1cubes_b2048_mb832_lr1.26e-4_w2048 - _step","22279906_hlg_1cubes_b2048_mb832_lr1.26e-4_w2048 - _step__MIN","22279906_hlg_1cubes_b2048_mb832_lr1.26e-4_w2048 - _step__MAX","22279906_hlg_1cubes_b2048_mb832_lr1.26e-4_w2048 - episodic_stats/failure_2_last","22279906_hlg_1cubes_b2048_mb832_lr1.26e-4_w2048 - episodic_stats/failure_2_last__MIN","22279906_hlg_1cubes_b2048_mb832_lr1.26e-4_w2048 - episodic_stats/failure_2_last__MAX","22279904_hlg_1cubes_b2048_mb832_lr1.26e-4_w2048 - _step","22279904_hlg_1cubes_b2048_mb832_lr1.26e-4_w2048 - _step__MIN","22279904_hlg_1cubes_b2048_mb832_lr1.26e-4_w2048 - _step__MAX","22279904_hlg_1cubes_b2048_mb832_lr1.26e-4_w2048 - episodic_stats/failure_2_last","22279904_hlg_1cubes_b2048_mb832_lr1.26e-4_w2048 - episodic_stats/failure_2_last__MIN","22279904_hlg_1cubes_b2048_mb832_lr1.26e-4_w2048 - episodic_stats/failure_2_last__MAX"
"589824000","406","406","406","0.0390625","0.0390625","0.0390625","406","406","406","0.04150390625","0.04150390625","0.04150390625","406","406","406","0.03515625","0.03515625","0.03515625","406","406","406","0.037109375","0.037109375","0.037109375","406","406","406","0.03271484375","0.03271484375","0.03271484375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"591872000","408","408","408","0.0341796875","0.0341796875","0.0341796875","408","408","408","0.03515625","0.03515625","0.03515625","408","408","408","0.03759765625","0.03759765625","0.03759765625","408","408","408","0.02587890625","0.02587890625","0.02587890625","408","408","408","0.02734375","0.02734375","0.02734375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"593920000","409","409","409","0.03515625","0.03515625","0.03515625","409","409","409","0.046875","0.046875","0.046875","409","409","409","0.0244140625","0.0244140625","0.0244140625","409","409","409","0.03759765625","0.03759765625","0.03759765625","409","409","409","0.03857421875","0.03857421875","0.03857421875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"595968000","411","411","411","0.0361328125","0.0361328125","0.0361328125","411","411","411","0.04638671875","0.04638671875","0.04638671875","411","411","411","0.03857421875","0.03857421875","0.03857421875","411","411","411","0.0458984375","0.0458984375","0.0458984375","411","411","411","0.03369140625","0.03369140625","0.03369140625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"598016000","412","412","412","0.03515625","0.03515625","0.03515625","412","412","412","0.03515625","0.03515625","0.03515625","412","412","412","0.03173828125","0.03173828125","0.03173828125","412","412","412","0.03466796875","0.03466796875","0.03466796875","412","412","412","0.03759765625","0.03759765625","0.03759765625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"600064000","413","413","413","0.03466796875","0.03466796875","0.03466796875","413","413","413","0.029296875","0.029296875","0.029296875","413","413","413","0.03466796875","0.03466796875","0.03466796875","413","413","413","0.033203125","0.033203125","0.033203125","413","413","413","0.0361328125","0.0361328125","0.0361328125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"602112000","415","415","415","0.0302734375","0.0302734375","0.0302734375","415","415","415","0.03076171875","0.03076171875","0.03076171875","415","415","415","0.03759765625","0.03759765625","0.03759765625","415","415","415","0.04150390625","0.04150390625","0.04150390625","415","415","415","0.0341796875","0.0341796875","0.0341796875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"604160000","416","416","416","0.02880859375","0.02880859375","0.02880859375","416","416","416","0.03955078125","0.03955078125","0.03955078125","","","","","","","","","","","","","416","416","416","0.0341796875","0.0341796875","0.0341796875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"608256000","419","419","419","0.03857421875","0.03857421875","0.03857421875","419","419","419","0.03515625","0.03515625","0.03515625","","","","","","","","","","","","","419","419","419","0.03564453125","0.03564453125","0.03564453125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"610304000","420","420","420","0.0341796875","0.0341796875","0.0341796875","420","420","420","0.02392578125","0.02392578125","0.02392578125","","","","","","","","","","","","","420","420","420","0.033203125","0.033203125","0.033203125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"612352000","422","422","422","0.03564453125","0.03564453125","0.03564453125","422","422","422","0.03173828125","0.03173828125","0.03173828125","","","","","","","","","","","","","422","422","422","0.0322265625","0.0322265625","0.0322265625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"614400000","423","423","423","0.03466796875","0.03466796875","0.03466796875","423","423","423","0.04150390625","0.04150390625","0.04150390625","","","","","","","","","","","","","423","423","423","0.02587890625","0.02587890625","0.02587890625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"618496000","426","426","426","0.03515625","0.03515625","0.03515625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"620544000","427","427","427","0.02978515625","0.02978515625","0.02978515625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"622592000","429","429","429","0.03515625","0.03515625","0.03515625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"624640000","430","430","430","0.03857421875","0.03857421875","0.03857421875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
