"global_step","20681888_hlg_1cubes_b8192_mb2048_lr1e-4 - _step","20681888_hlg_1cubes_b8192_mb2048_lr1e-4 - _step__MIN","20681888_hlg_1cubes_b8192_mb2048_lr1e-4 - _step__MAX","20681888_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last","20681888_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last__MIN","20681888_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last__MAX","20681887_hlg_1cubes_b8192_mb2048_lr1e-4 - _step","20681887_hlg_1cubes_b8192_mb2048_lr1e-4 - _step__MIN","20681887_hlg_1cubes_b8192_mb2048_lr1e-4 - _step__MAX","20681887_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last","20681887_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last__MIN","20681887_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last__MAX","20681886_hlg_1cubes_b8192_mb2048_lr1e-4 - _step","20681886_hlg_1cubes_b8192_mb2048_lr1e-4 - _step__MIN","20681886_hlg_1cubes_b8192_mb2048_lr1e-4 - _step__MAX","20681886_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last","20681886_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last__MIN","20681886_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last__MAX","20681885_hlg_1cubes_b8192_mb2048_lr1e-4 - _step","20681885_hlg_1cubes_b8192_mb2048_lr1e-4 - _step__MIN","20681885_hlg_1cubes_b8192_mb2048_lr1e-4 - _step__MAX","20681885_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last","20681885_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last__MIN","20681885_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last__MAX","20681884_hlg_1cubes_b8192_mb2048_lr1e-4 - _step","20681884_hlg_1cubes_b8192_mb2048_lr1e-4 - _step__MIN","20681884_hlg_1cubes_b8192_mb2048_lr1e-4 - _step__MAX","20681884_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last","20681884_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last__MIN","20681884_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last__MAX","20676536_hlg_1cubes_b8192_mb2048_lr1e-3 - _step","20676536_hlg_1cubes_b8192_mb2048_lr1e-3 - _step__MIN","20676536_hlg_1cubes_b8192_mb2048_lr1e-3 - _step__MAX","20676536_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last","20676536_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last__MIN","20676536_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last__MAX","20676535_hlg_1cubes_b8192_mb2048_lr1e-3 - _step","20676535_hlg_1cubes_b8192_mb2048_lr1e-3 - _step__MIN","20676535_hlg_1cubes_b8192_mb2048_lr1e-3 - _step__MAX","20676535_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last","20676535_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last__MIN","20676535_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last__MAX","20676534_hlg_1cubes_b8192_mb2048_lr1e-3 - _step","20676534_hlg_1cubes_b8192_mb2048_lr1e-3 - _step__MIN","20676534_hlg_1cubes_b8192_mb2048_lr1e-3 - _step__MAX","20676534_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last","20676534_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last__MIN","20676534_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last__MAX","20676533_hlg_1cubes_b8192_mb2048_lr1e-3 - _step","20676533_hlg_1cubes_b8192_mb2048_lr1e-3 - _step__MIN","20676533_hlg_1cubes_b8192_mb2048_lr1e-3 - _step__MAX","20676533_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last","20676533_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last__MIN","20676533_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last__MAX","20676532_hlg_1cubes_b8192_mb2048_lr1e-3 - _step","20676532_hlg_1cubes_b8192_mb2048_lr1e-3 - _step__MIN","20676532_hlg_1cubes_b8192_mb2048_lr1e-3 - _step__MAX","20676532_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last","20676532_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last__MIN","20676532_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last__MAX","20676530_hlg_1cubes_b8192_mb2048_lr2e-4 - _step","20676530_hlg_1cubes_b8192_mb2048_lr2e-4 - _step__MIN","20676530_hlg_1cubes_b8192_mb2048_lr2e-4 - _step__MAX","20676530_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last","20676530_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last__MIN","20676530_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last__MAX","20676529_hlg_1cubes_b8192_mb2048_lr2e-4 - _step","20676529_hlg_1cubes_b8192_mb2048_lr2e-4 - _step__MIN","20676529_hlg_1cubes_b8192_mb2048_lr2e-4 - _step__MAX","20676529_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last","20676529_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last__MIN","20676529_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last__MAX","20676528_hlg_1cubes_b8192_mb2048_lr2e-4 - _step","20676528_hlg_1cubes_b8192_mb2048_lr2e-4 - _step__MIN","20676528_hlg_1cubes_b8192_mb2048_lr2e-4 - _step__MAX","20676528_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last","20676528_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last__MIN","20676528_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last__MAX","20676527_hlg_1cubes_b8192_mb2048_lr2e-4 - _step","20676527_hlg_1cubes_b8192_mb2048_lr2e-4 - _step__MIN","20676527_hlg_1cubes_b8192_mb2048_lr2e-4 - _step__MAX","20676527_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last","20676527_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last__MIN","20676527_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last__MAX","20676526_hlg_1cubes_b8192_mb2048_lr2e-4 - _step","20676526_hlg_1cubes_b8192_mb2048_lr2e-4 - _step__MIN","20676526_hlg_1cubes_b8192_mb2048_lr2e-4 - _step__MAX","20676526_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last","20676526_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last__MIN","20676526_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last__MAX"
"5980160000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1031","1031","1031","0.0262451171875","0.0262451171875","0.0262451171875","1031","1031","1031","0.0277099609375","0.0277099609375","0.0277099609375","1031","1031","1031","0.030029296875","0.030029296875","0.030029296875","1031","1031","1031","0.0289306640625","0.0289306640625","0.0289306640625","1031","1031","1031","0.0264892578125","0.0264892578125","0.0264892578125"
"5988352000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1032","1032","1032","0.0328369140625","0.0328369140625","0.0328369140625","1032","1032","1032","0.0274658203125","0.0274658203125","0.0274658203125","1032","1032","1032","0.027587890625","0.027587890625","0.027587890625","1032","1032","1032","0.02490234375","0.02490234375","0.02490234375","1032","1032","1032","0.03076171875","0.03076171875","0.03076171875"
"6004736000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1035","1035","1035","0.030517578125","0.030517578125","0.030517578125","1035","1035","1035","0.03125","0.03125","0.03125","1035","1035","1035","0.0274658203125","0.0274658203125","0.0274658203125","1035","1035","1035","0.0283203125","0.0283203125","0.0283203125","1035","1035","1035","0.029052734375","0.029052734375","0.029052734375"
"6012928000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1036","1036","1036","0.0277099609375","0.0277099609375","0.0277099609375","1036","1036","1036","0.0263671875","0.0263671875","0.0263671875","1036","1036","1036","0.0272216796875","0.0272216796875","0.0272216796875","1036","1036","1036","0.02587890625","0.02587890625","0.02587890625","1036","1036","1036","0.02392578125","0.02392578125","0.02392578125"
"6021120000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1038","1038","1038","0.03076171875","0.03076171875","0.03076171875","1038","1038","1038","0.02685546875","0.02685546875","0.02685546875","1038","1038","1038","0.0279541015625","0.0279541015625","0.0279541015625","1038","1038","1038","0.0289306640625","0.0289306640625","0.0289306640625","1038","1038","1038","0.0263671875","0.0263671875","0.0263671875"
"6029312000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1039","1039","1039","0.0240478515625","0.0240478515625","0.0240478515625","1039","1039","1039","0.0279541015625","0.0279541015625","0.0279541015625","1039","1039","1039","0.0323486328125","0.0323486328125","0.0323486328125","1039","1039","1039","0.0283203125","0.0283203125","0.0283203125","1039","1039","1039","0.0272216796875","0.0272216796875","0.0272216796875"
"6045696000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1042","1042","1042","0.031982421875","0.031982421875","0.031982421875","1042","1042","1042","0.0284423828125","0.0284423828125","0.0284423828125","1042","1042","1042","0.031005859375","0.031005859375","0.031005859375","1042","1042","1042","0.030029296875","0.030029296875","0.030029296875","1042","1042","1042","0.026123046875","0.026123046875","0.026123046875"
"6053888000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1043","1043","1043","0.028564453125","0.028564453125","0.028564453125","1043","1043","1043","0.028076171875","0.028076171875","0.028076171875","1043","1043","1043","0.0283203125","0.0283203125","0.0283203125","1043","1043","1043","0.0284423828125","0.0284423828125","0.0284423828125","1043","1043","1043","0.0296630859375","0.0296630859375","0.0296630859375"
"6062080000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1045","1045","1045","0.0338134765625","0.0338134765625","0.0338134765625","1045","1045","1045","0.033935546875","0.033935546875","0.033935546875","1045","1045","1045","0.03515625","0.03515625","0.03515625","1045","1045","1045","0.0361328125","0.0361328125","0.0361328125","1045","1045","1045","0.033935546875","0.033935546875","0.033935546875"
"6070272000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1046","1046","1046","0.0247802734375","0.0247802734375","0.0247802734375","1046","1046","1046","0.0255126953125","0.0255126953125","0.0255126953125","1046","1046","1046","0.02880859375","0.02880859375","0.02880859375","1046","1046","1046","0.02978515625","0.02978515625","0.02978515625","1046","1046","1046","0.0235595703125","0.0235595703125","0.0235595703125"
"6078464000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1047","1047","1047","0.026611328125","0.026611328125","0.026611328125","1047","1047","1047","0.026611328125","0.026611328125","0.026611328125","1047","1047","1047","0.0316162109375","0.0316162109375","0.0316162109375","1047","1047","1047","0.0296630859375","0.0296630859375","0.0296630859375","1047","1047","1047","0.0260009765625","0.0260009765625","0.0260009765625"
"6086656000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1049","1049","1049","0.0311279296875","0.0311279296875","0.0311279296875","1049","1049","1049","0.027099609375","0.027099609375","0.027099609375","1049","1049","1049","0.033447265625","0.033447265625","0.033447265625","1049","1049","1049","0.0263671875","0.0263671875","0.0263671875","1049","1049","1049","0.028564453125","0.028564453125","0.028564453125"
"6094848000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1050","1050","1050","0.0262451171875","0.0262451171875","0.0262451171875","1050","1050","1050","0.0299072265625","0.0299072265625","0.0299072265625","1050","1050","1050","0.026611328125","0.026611328125","0.026611328125","1050","1050","1050","0.0263671875","0.0263671875","0.0263671875","1050","1050","1050","0.028564453125","0.028564453125","0.028564453125"
"6103040000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1052","1052","1052","0.0323486328125","0.0323486328125","0.0323486328125","1052","1052","1052","0.032958984375","0.032958984375","0.032958984375","1052","1052","1052","0.03466796875","0.03466796875","0.03466796875","1052","1052","1052","0.0350341796875","0.0350341796875","0.0350341796875","1052","1052","1052","0.0357666015625","0.0357666015625","0.0357666015625"
"6111232000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1053","1053","1053","0.0264892578125","0.0264892578125","0.0264892578125","1053","1053","1053","0.0277099609375","0.0277099609375","0.0277099609375","1053","1053","1053","0.02734375","0.02734375","0.02734375","1053","1053","1053","0.0244140625","0.0244140625","0.0244140625","1053","1053","1053","0.02880859375","0.02880859375","0.02880859375"
"6119424000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1054","1054","1054","0.0299072265625","0.0299072265625","0.0299072265625","1054","1054","1054","0.0250244140625","0.0250244140625","0.0250244140625","1054","1054","1054","0.0252685546875","0.0252685546875","0.0252685546875","1054","1054","1054","0.0296630859375","0.0296630859375","0.0296630859375","1054","1054","1054","0.0244140625","0.0244140625","0.0244140625"
"6127616000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1056","1056","1056","0.0299072265625","0.0299072265625","0.0299072265625","1056","1056","1056","0.0296630859375","0.0296630859375","0.0296630859375","1056","1056","1056","0.0299072265625","0.0299072265625","0.0299072265625","1056","1056","1056","0.027099609375","0.027099609375","0.027099609375","1056","1056","1056","0.0262451171875","0.0262451171875","0.0262451171875"
"6135808000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1057","1057","1057","0.029296875","0.029296875","0.029296875","1057","1057","1057","0.0267333984375","0.0267333984375","0.0267333984375","1057","1057","1057","0.0281982421875","0.0281982421875","0.0281982421875","1057","1057","1057","0.0296630859375","0.0296630859375","0.0296630859375","1057","1057","1057","0.0263671875","0.0263671875","0.0263671875"
"6144000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1059","1059","1059","0.034423828125","0.034423828125","0.034423828125","1059","1059","1059","0.033447265625","0.033447265625","0.033447265625","1059","1059","1059","0.0316162109375","0.0316162109375","0.0316162109375","1059","1059","1059","0.0380859375","0.0380859375","0.0380859375","1059","1059","1059","0.03564453125","0.03564453125","0.03564453125"
"6152192000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1060","1060","1060","0.0284423828125","0.0284423828125","0.0284423828125","1060","1060","1060","0.028564453125","0.028564453125","0.028564453125","1060","1060","1060","0.029052734375","0.029052734375","0.029052734375","1060","1060","1060","0.02685546875","0.02685546875","0.02685546875","1060","1060","1060","0.0289306640625","0.0289306640625","0.0289306640625"
"6160384000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1061","1061","1061","0.0252685546875","0.0252685546875","0.0252685546875","1061","1061","1061","0.032470703125","0.032470703125","0.032470703125","1061","1061","1061","0.0260009765625","0.0260009765625","0.0260009765625","1061","1061","1061","0.03125","0.03125","0.03125","1061","1061","1061","0.0289306640625","0.0289306640625","0.0289306640625"
"6168576000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1063","1063","1063","0.0223388671875","0.0223388671875","0.0223388671875","1063","1063","1063","0.0306396484375","0.0306396484375","0.0306396484375","1063","1063","1063","0.0250244140625","0.0250244140625","0.0250244140625","1063","1063","1063","0.0301513671875","0.0301513671875","0.0301513671875","1063","1063","1063","0.02685546875","0.02685546875","0.02685546875"
"6176768000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1064","1064","1064","0.026611328125","0.026611328125","0.026611328125","1064","1064","1064","0.03076171875","0.03076171875","0.03076171875","1064","1064","1064","0.02734375","0.02734375","0.02734375","1064","1064","1064","0.023193359375","0.023193359375","0.023193359375","1064","1064","1064","0.0281982421875","0.0281982421875","0.0281982421875"
"6193152000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1067","1067","1067","0.0286865234375","0.0286865234375","0.0286865234375","1067","1067","1067","0.02978515625","0.02978515625","0.02978515625","1067","1067","1067","0.0260009765625","0.0260009765625","0.0260009765625","1067","1067","1067","0.0284423828125","0.0284423828125","0.0284423828125","1067","1067","1067","0.02783203125","0.02783203125","0.02783203125"
"6201344000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1068","1068","1068","0.024658203125","0.024658203125","0.024658203125","1068","1068","1068","0.028076171875","0.028076171875","0.028076171875","1068","1068","1068","0.0272216796875","0.0272216796875","0.0272216796875","1068","1068","1068","0.026611328125","0.026611328125","0.026611328125","1068","1068","1068","0.026123046875","0.026123046875","0.026123046875"
"6209536000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1070","1070","1070","0.028564453125","0.028564453125","0.028564453125","1070","1070","1070","0.0284423828125","0.0284423828125","0.0284423828125","1070","1070","1070","0.027099609375","0.027099609375","0.027099609375","1070","1070","1070","0.0289306640625","0.0289306640625","0.0289306640625","1070","1070","1070","0.0294189453125","0.0294189453125","0.0294189453125"
"6217728000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1071","1071","1071","0.0308837890625","0.0308837890625","0.0308837890625","1071","1071","1071","0.0303955078125","0.0303955078125","0.0303955078125","1071","1071","1071","0.0240478515625","0.0240478515625","0.0240478515625","1071","1071","1071","0.0277099609375","0.0277099609375","0.0277099609375","1071","1071","1071","0.02734375","0.02734375","0.02734375"
"6234112000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1074","1074","1074","0.0296630859375","0.0296630859375","0.0296630859375","1074","1074","1074","0.0267333984375","0.0267333984375","0.0267333984375","1074","1074","1074","0.0267333984375","0.0267333984375","0.0267333984375","1074","1074","1074","0.02880859375","0.02880859375","0.02880859375","1074","1074","1074","0.0296630859375","0.0296630859375","0.0296630859375"
"6242304000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1075","1075","1075","0.0277099609375","0.0277099609375","0.0277099609375","1075","1075","1075","0.0318603515625","0.0318603515625","0.0318603515625","1075","1075","1075","0.0318603515625","0.0318603515625","0.0318603515625","1075","1075","1075","0.027587890625","0.027587890625","0.027587890625","1075","1075","1075","0.0277099609375","0.0277099609375","0.0277099609375"
"6250496000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1077","1077","1077","0.0272216796875","0.0272216796875","0.0272216796875","1077","1077","1077","0.0242919921875","0.0242919921875","0.0242919921875","1077","1077","1077","0.0286865234375","0.0286865234375","0.0286865234375","1077","1077","1077","0.0264892578125","0.0264892578125","0.0264892578125","1077","1077","1077","0.0283203125","0.0283203125","0.0283203125"
"6258688000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1078","1078","1078","0.0260009765625","0.0260009765625","0.0260009765625","","","","","","","1078","1078","1078","0.025146484375","0.025146484375","0.025146484375","1078","1078","1078","0.0284423828125","0.0284423828125","0.0284423828125","1078","1078","1078","0.0279541015625","0.0279541015625","0.0279541015625"
"6266880000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1082","1082","1082","0.02783203125","0.02783203125","0.02783203125","","","","","","","1082","1082","1082","0.0277099609375","0.0277099609375","0.0277099609375","1082","1082","1082","0.02734375","0.02734375","0.02734375","1082","1082","1082","0.0311279296875","0.0311279296875","0.0311279296875"
"6275072000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1083","1083","1083","0.0262451171875","0.0262451171875","0.0262451171875","","","","","","","1083","1083","1083","0.0306396484375","0.0306396484375","0.0306396484375","","","","","","","1083","1083","1083","0.0299072265625","0.0299072265625","0.0299072265625"
"6283264000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1084","1084","1084","0.0281982421875","0.0281982421875","0.0281982421875","","","","","","","1084","1084","1084","0.031982421875","0.031982421875","0.031982421875","","","","","","","1084","1084","1084","0.0263671875","0.0263671875","0.0263671875"
"6291456000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1086","1086","1086","0.0335693359375","0.0335693359375","0.0335693359375","","","","","","","1086","1086","1086","0.033935546875","0.033935546875","0.033935546875","","","","","","","1086","1086","1086","0.0330810546875","0.0330810546875","0.0330810546875"
"6299648000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1090","1090","1090","0.030517578125","0.030517578125","0.030517578125","","","","","","","1090","1090","1090","0.0318603515625","0.0318603515625","0.0318603515625","","","","","","","1090","1090","1090","0.033203125","0.033203125","0.033203125"
